sample_id,token_index,token,start_sec,end_sec,window_index,time_source
'-dxfTGcXJoc_0,13,home,5.438775510204081,5.857142857142857,13,inferred_uniform_text_timing
'-dxfTGcXJoc_0,14,to,5.857142857142857,6.275510204081633,14,inferred_uniform_text_timing
'-dxfTGcXJoc_0,15,more,6.275510204081633,6.6938775510204085,15,inferred_uniform_text_timing
'-dxfTGcXJoc_0,16,than,6.6938775510204085,7.112244897959184,16,inferred_uniform_text_timing
'-dxfTGcXJoc_0,17,1,7.112244897959184,7.530612244897959,17,inferred_uniform_text_timing
'-dxfTGcXJoc_0,18,",",7.530612244897959,7.948979591836735,18,inferred_uniform_text_timing
'-dxfTGcXJoc_0,19,500,7.948979591836735,8.36734693877551,19,inferred_uniform_text_timing
'-dxfTGcXJoc_0,20,bioscience,8.36734693877551,8.785714285714286,20,inferred_uniform_text_timing
'-dxfTGcXJoc_0,21,and,8.785714285714286,9.204081632653061,21,inferred_uniform_text_timing
'-dxfTGcXJoc_0,22,lifescience,9.204081632653061,9.622448979591837,22,inferred_uniform_text_timing
'-dxfTGcXJoc_0,23,companies,9.622448979591837,10.040816326530612,23,inferred_uniform_text_timing
'-dxfTGcXJoc_0,24,and,10.040816326530612,10.459183673469388,25,inferred_uniform_text_timing
'-dxfTGcXJoc_0,25,more,10.459183673469388,10.877551020408163,26,inferred_uniform_text_timing
'-dxfTGcXJoc_0,26,than,10.877551020408163,11.295918367346939,27,inferred_uniform_text_timing
'-dxfTGcXJoc_0,27,100,11.295918367346939,11.714285714285714,28,inferred_uniform_text_timing
'-dxfTGcXJoc_0,28,",",11.714285714285714,12.13265306122449,29,inferred_uniform_text_timing
'-dxfTGcXJoc_0,29,000,12.13265306122449,12.551020408163266,30,inferred_uniform_text_timing
'-dxfTGcXJoc_0,30,people,12.551020408163266,12.96938775510204,31,inferred_uniform_text_timing
'-dxfTGcXJoc_0,31,who,12.96938775510204,13.387755102040817,32,inferred_uniform_text_timing
'-dxfTGcXJoc_0,32,work,13.387755102040817,13.806122448979592,33,inferred_uniform_text_timing
'-dxfTGcXJoc_0,33,for,13.806122448979592,14.224489795918368,34,inferred_uniform_text_timing
'-dxfTGcXJoc_0,34,these,14.224489795918368,14.642857142857142,35,inferred_uniform_text_timing
'-dxfTGcXJoc_0,35,firms,14.642857142857142,15.061224489795919,36,inferred_uniform_text_timing
'-dxfTGcXJoc_0,36,",",15.061224489795919,15.479591836734693,37,inferred_uniform_text_timing
'-dxfTGcXJoc_0,37,in,15.479591836734693,15.89795918367347,38,inferred_uniform_text_timing
'-dxfTGcXJoc_0,38,areas,15.89795918367347,16.316326530612244,39,inferred_uniform_text_timing
'-dxfTGcXJoc_0,39,from,16.316326530612244,16.73469387755102,40,inferred_uniform_text_timing
'-dxfTGcXJoc_0,40,nutrigenomics,16.73469387755102,17.153061224489797,41,inferred_uniform_text_timing
'-dxfTGcXJoc_0,41,and,17.153061224489797,17.571428571428573,42,inferred_uniform_text_timing
'-dxfTGcXJoc_0,42,pharmaceuticals,17.571428571428573,17.989795918367346,43,inferred_uniform_text_timing
'-dxfTGcXJoc_0,43,to,17.989795918367346,18.408163265306122,44,inferred_uniform_text_timing
'-dxfTGcXJoc_0,44,nanotechnology,18.408163265306122,18.8265306122449,45,inferred_uniform_text_timing
'-dxfTGcXJoc_0,45,and,18.8265306122449,19.244897959183675,46,inferred_uniform_text_timing
'-dxfTGcXJoc_0,46,medical,19.244897959183675,19.663265306122447,47,inferred_uniform_text_timing
'-dxfTGcXJoc_0,47,devices,19.663265306122447,20.081632653061224,48,inferred_uniform_text_timing
'-dxfTGcXJoc_0,48,.,20.081632653061224,20.5,49,inferred_uniform_text_timing
'-dxfTGcXJoc_2,0,An,0.0,0.4273504273504274,0,inferred_uniform_text_timing
'-dxfTGcXJoc_2,1,estimated,0.4273504273504274,0.8547008547008548,1,inferred_uniform_text_timing
'-dxfTGcXJoc_2,2,20,0.8547008547008548,1.2820512820512822,3,inferred_uniform_text_timing
'-dxfTGcXJoc_2,3,",",1.2820512820512822,1.7094017094017095,4,inferred_uniform_text_timing
'-dxfTGcXJoc_2,4,000,1.7094017094017095,2.136752136752137,5,inferred_uniform_text_timing
'-dxfTGcXJoc_2,5,biotech,2.136752136752137,2.5641025641025643,7,inferred_uniform_text_timing
'-dxfTGcXJoc_2,6,scientists,2.5641025641025643,2.9914529914529915,8,inferred_uniform_text_timing
'-dxfTGcXJoc_2,7,",",2.9914529914529915,3.418803418803419,9,inferred_uniform_text_timing
'-dxfTGcXJoc_2,8,executives,3.418803418803419,3.8461538461538463,10,inferred_uniform_text_timing
'-dxfTGcXJoc_2,9,and,3.8461538461538463,4.273504273504274,12,inferred_uniform_text_timing
'-dxfTGcXJoc_2,10,industry,4.273504273504274,4.700854700854701,13,inferred_uniform_text_timing
'-dxfTGcXJoc_2,11,experts,4.700854700854701,5.128205128205129,14,inferred_uniform_text_timing
'-dxfTGcXJoc_2,12,from,5.128205128205129,5.555555555555556,16,inferred_uniform_text_timing
'-dxfTGcXJoc_2,13,more,5.555555555555556,5.982905982905983,17,inferred_uniform_text_timing
'-dxfTGcXJoc_2,14,than,5.982905982905983,6.410256410256411,18,inferred_uniform_text_timing
'-dxfTGcXJoc_2,15,50,6.410256410256411,6.837606837606838,19,inferred_uniform_text_timing
'-dxfTGcXJoc_2,16,nations,6.837606837606838,7.264957264957266,21,inferred_uniform_text_timing
'-dxfTGcXJoc_2,17,were,7.264957264957266,7.6923076923076925,22,inferred_uniform_text_timing
'-dxfTGcXJoc_2,18,at,7.6923076923076925,8.119658119658121,23,inferred_uniform_text_timing
'-dxfTGcXJoc_2,19,the,8.119658119658121,8.547008547008549,25,inferred_uniform_text_timing
'-dxfTGcXJoc_2,20,BIO,8.547008547008549,8.974358974358974,26,inferred_uniform_text_timing
'-dxfTGcXJoc_2,21,conference,8.974358974358974,9.401709401709402,27,inferred_uniform_text_timing
'-dxfTGcXJoc_2,22,to,9.401709401709402,9.82905982905983,28,inferred_uniform_text_timing
'-dxfTGcXJoc_2,23,learn,9.82905982905983,10.256410256410257,30,inferred_uniform_text_timing
'-dxfTGcXJoc_2,24,about,10.256410256410257,10.683760683760685,31,inferred_uniform_text_timing
'-dxfTGcXJoc_2,25,the,10.683760683760685,11.111111111111112,32,inferred_uniform_text_timing
'-dxfTGcXJoc_2,26,latest,11.111111111111112,11.53846153846154,33,inferred_uniform_text_timing
'-dxfTGcXJoc_2,27,scientific,11.53846153846154,11.965811965811966,35,inferred_uniform_text_timing
'-dxfTGcXJoc_2,28,advances,11.965811965811966,12.393162393162394,36,inferred_uniform_text_timing
'-dxfTGcXJoc_2,29,",",12.393162393162394,12.820512820512821,37,inferred_uniform_text_timing
'-dxfTGcXJoc_2,30,and,12.820512820512821,13.24786324786325,39,inferred_uniform_text_timing
'-dxfTGcXJoc_2,31,to,13.24786324786325,13.675213675213676,40,inferred_uniform_text_timing
'-dxfTGcXJoc_2,32,exchange,13.675213675213676,14.102564102564102,41,inferred_uniform_text_timing
'-dxfTGcXJoc_2,33,ideas,14.102564102564102,14.529914529914532,42,inferred_uniform_text_timing
'-dxfTGcXJoc_2,34,and,14.529914529914532,14.957264957264957,44,inferred_uniform_text_timing
'-dxfTGcXJoc_2,35,establish,14.957264957264957,15.384615384615385,45,inferred_uniform_text_timing
'-dxfTGcXJoc_2,36,business,15.384615384615385,15.811965811965814,46,inferred_uniform_text_timing
'-dxfTGcXJoc_2,37,relationships,15.811965811965814,16.239316239316242,48,inferred_uniform_text_timing
'-dxfTGcXJoc_2,38,.,16.239316239316242,16.666666666666668,49,inferred_uniform_text_timing
'-dxfTGcXJoc_6,0,Kentucky,0.0,0.396875,0,inferred_uniform_text_timing
'-dxfTGcXJoc_6,1,’,0.396875,0.79375,2,inferred_uniform_text_timing
'-dxfTGcXJoc_6,2,s,0.79375,1.1906249999999998,3,inferred_uniform_text_timing
'-dxfTGcXJoc_6,3,participation,1.1906249999999998,1.5875,5,inferred_uniform_text_timing
'-dxfTGcXJoc_6,4,at,1.5875,1.984375,7,inferred_uniform_text_timing
'-dxfTGcXJoc_6,5,the,1.984375,2.3812499999999996,8,inferred_uniform_text_timing
'-dxfTGcXJoc_6,6,annual,2.3812499999999996,2.7781249999999997,10,inferred_uniform_text_timing
'-dxfTGcXJoc_6,7,BIO,2.7781249999999997,3.175,11,inferred_uniform_text_timing
'-dxfTGcXJoc_6,8,International,3.175,3.571875,13,inferred_uniform_text_timing
'-dxfTGcXJoc_6,9,Convention,3.571875,3.96875,14,inferred_uniform_text_timing
'-dxfTGcXJoc_6,10,is,3.96875,4.365625,16,inferred_uniform_text_timing
'-dxfTGcXJoc_6,11,the,4.365625,4.762499999999999,17,inferred_uniform_text_timing
'-dxfTGcXJoc_6,12,primary,4.762499999999999,5.159375,19,inferred_uniform_text_timing
'-dxfTGcXJoc_6,13,means,5.159375,5.5562499999999995,21,inferred_uniform_text_timing
'-dxfTGcXJoc_6,14,by,5.5562499999999995,5.953125,22,inferred_uniform_text_timing
'-dxfTGcXJoc_6,15,which,5.953125,6.35,24,inferred_uniform_text_timing
'-dxfTGcXJoc_6,16,our,6.35,6.746874999999999,25,inferred_uniform_text_timing
'-dxfTGcXJoc_6,17,high,6.746874999999999,7.14375,27,inferred_uniform_text_timing
'-dxfTGcXJoc_6,18,'-,7.14375,7.5406249999999995,28,inferred_uniform_text_timing
'-dxfTGcXJoc_6,19,tech,7.5406249999999995,7.9375,30,inferred_uniform_text_timing
'-dxfTGcXJoc_6,20,companies,7.9375,8.334375,32,inferred_uniform_text_timing
'-dxfTGcXJoc_6,21,and,8.334375,8.73125,33,inferred_uniform_text_timing
'-dxfTGcXJoc_6,22,institutions,8.73125,9.128124999999999,35,inferred_uniform_text_timing
'-dxfTGcXJoc_6,23,can,9.128124999999999,9.524999999999999,36,inferred_uniform_text_timing
'-dxfTGcXJoc_6,24,reach,9.524999999999999,9.921875,38,inferred_uniform_text_timing
'-dxfTGcXJoc_6,25,out,9.921875,10.31875,39,inferred_uniform_text_timing
'-dxfTGcXJoc_6,26,to,10.31875,10.715625,41,inferred_uniform_text_timing
'-dxfTGcXJoc_6,27,the,10.715625,11.112499999999999,42,inferred_uniform_text_timing
'-dxfTGcXJoc_6,28,global,11.112499999999999,11.509374999999999,44,inferred_uniform_text_timing
'-dxfTGcXJoc_6,29,scientific,11.509374999999999,11.90625,46,inferred_uniform_text_timing
'-dxfTGcXJoc_6,30,community,11.90625,12.303125,47,inferred_uniform_text_timing
'-dxfTGcXJoc_6,31,.,12.303125,12.7,49,inferred_uniform_text_timing
'-egA8-b7-3M_26,0,We're,0.0,0.3729166666666667,1,inferred_uniform_text_timing
'-egA8-b7-3M_26,1,updating,0.3729166666666667,0.7458333333333333,4,inferred_uniform_text_timing
'-egA8-b7-3M_26,2,it,0.7458333333333333,1.11875,7,inferred_uniform_text_timing
'-egA8-b7-3M_26,3,all,1.11875,1.4916666666666667,10,inferred_uniform_text_timing
'-egA8-b7-3M_26,4,the,1.4916666666666667,1.8645833333333335,14,inferred_uniform_text_timing
'-egA8-b7-3M_26,5,time,1.8645833333333335,2.2375,17,inferred_uniform_text_timing
'-egA8-b7-3M_26,6,and,2.2375,2.6104166666666666,20,inferred_uniform_text_timing
'-egA8-b7-3M_26,7,looking,2.6104166666666666,2.9833333333333334,23,inferred_uniform_text_timing
'-egA8-b7-3M_26,8,forward,2.9833333333333334,3.35625,26,inferred_uniform_text_timing
'-egA8-b7-3M_26,9,to,3.35625,3.729166666666667,29,inferred_uniform_text_timing
'-egA8-b7-3M_26,10,your,3.729166666666667,4.102083333333334,32,inferred_uniform_text_timing
'-egA8-b7-3M_26,11,comments,4.102083333333334,4.475,35,inferred_uniform_text_timing
'-egA8-b7-3M_26,12,on,4.475,4.847916666666666,39,inferred_uniform_text_timing
'-egA8-b7-3M_26,13,our,4.847916666666666,5.220833333333333,42,inferred_uniform_text_timing
'-egA8-b7-3M_26,14,videos,5.220833333333333,5.59375,45,inferred_uniform_text_timing
'-egA8-b7-3M_26,15,.,5.59375,5.966666666666667,48,inferred_uniform_text_timing
'-egA8-b7-3M_17,0,As,0.0,0.37719298245614036,1,inferred_uniform_text_timing
'-egA8-b7-3M_17,1,you,0.37719298245614036,0.7543859649122807,3,inferred_uniform_text_timing
'-egA8-b7-3M_17,2,have,0.7543859649122807,1.131578947368421,6,inferred_uniform_text_timing
'-egA8-b7-3M_17,3,more,1.131578947368421,1.5087719298245614,9,inferred_uniform_text_timing
'-egA8-b7-3M_17,4,experience,1.5087719298245614,1.8859649122807018,11,inferred_uniform_text_timing
'-egA8-b7-3M_17,5,",",1.8859649122807018,2.263157894736842,14,inferred_uniform_text_timing
'-egA8-b7-3M_17,6,you,2.263157894736842,2.640350877192983,17,inferred_uniform_text_timing
'-egA8-b7-3M_17,7,have,2.640350877192983,3.017543859649123,19,inferred_uniform_text_timing
'-egA8-b7-3M_17,8,more,3.017543859649123,3.3947368421052633,22,inferred_uniform_text_timing
'-egA8-b7-3M_17,9,times,3.3947368421052633,3.7719298245614037,25,inferred_uniform_text_timing
'-egA8-b7-3M_17,10,exhibiting,3.7719298245614037,4.1491228070175445,27,inferred_uniform_text_timing
'-egA8-b7-3M_17,11,",",4.1491228070175445,4.526315789473684,30,inferred_uniform_text_timing
'-egA8-b7-3M_17,12,you,4.526315789473684,4.9035087719298245,32,inferred_uniform_text_timing
'-egA8-b7-3M_17,13,get,4.9035087719298245,5.280701754385966,35,inferred_uniform_text_timing
'-egA8-b7-3M_17,14,to,5.280701754385966,5.657894736842105,38,inferred_uniform_text_timing
'-egA8-b7-3M_17,15,know,5.657894736842105,6.035087719298246,40,inferred_uniform_text_timing
'-egA8-b7-3M_17,16,more,6.035087719298246,6.412280701754386,43,inferred_uniform_text_timing
'-egA8-b7-3M_17,17,people,6.412280701754386,6.7894736842105265,46,inferred_uniform_text_timing
'-egA8-b7-3M_17,18,.,6.7894736842105265,7.166666666666668,48,inferred_uniform_text_timing
'-egA8-b7-3M_18,0,It,0.0,0.36231884057971014,1,inferred_uniform_text_timing
'-egA8-b7-3M_18,1,becomes,0.36231884057971014,0.7246376811594203,3,inferred_uniform_text_timing
'-egA8-b7-3M_18,2,easier,0.7246376811594203,1.0869565217391304,5,inferred_uniform_text_timing
'-egA8-b7-3M_18,3,at,1.0869565217391304,1.4492753623188406,7,inferred_uniform_text_timing
'-egA8-b7-3M_18,4,each,1.4492753623188406,1.811594202898551,9,inferred_uniform_text_timing
'-egA8-b7-3M_18,5,one,1.811594202898551,2.1739130434782608,11,inferred_uniform_text_timing
'-egA8-b7-3M_18,6,of,2.1739130434782608,2.536231884057971,14,inferred_uniform_text_timing
'-egA8-b7-3M_18,7,these,2.536231884057971,2.898550724637681,16,inferred_uniform_text_timing
'-egA8-b7-3M_18,8,conferences,2.898550724637681,3.260869565217391,18,inferred_uniform_text_timing
'-egA8-b7-3M_18,9,to,3.260869565217391,3.623188405797102,20,inferred_uniform_text_timing
'-egA8-b7-3M_18,10,connect,3.623188405797102,3.985507246376812,22,inferred_uniform_text_timing
'-egA8-b7-3M_18,11,with,3.985507246376812,4.3478260869565215,25,inferred_uniform_text_timing
'-egA8-b7-3M_18,12,people,4.3478260869565215,4.710144927536232,27,inferred_uniform_text_timing
'-egA8-b7-3M_18,13,that,4.710144927536232,5.072463768115942,29,inferred_uniform_text_timing
'-egA8-b7-3M_18,14,you've,5.072463768115942,5.434782608695653,31,inferred_uniform_text_timing
'-egA8-b7-3M_18,15,met,5.434782608695653,5.797101449275362,33,inferred_uniform_text_timing
'-egA8-b7-3M_18,16,or,5.797101449275362,6.159420289855073,35,inferred_uniform_text_timing
'-egA8-b7-3M_18,17,that,6.159420289855073,6.521739130434782,38,inferred_uniform_text_timing
'-egA8-b7-3M_18,18,you're,6.521739130434782,6.884057971014493,40,inferred_uniform_text_timing
'-egA8-b7-3M_18,19,doing,6.884057971014493,7.246376811594204,42,inferred_uniform_text_timing
'-egA8-b7-3M_18,20,business,7.246376811594204,7.608695652173913,44,inferred_uniform_text_timing
'-egA8-b7-3M_18,21,with,7.608695652173913,7.971014492753624,46,inferred_uniform_text_timing
'-egA8-b7-3M_18,22,.,7.971014492753624,8.333333333333334,48,inferred_uniform_text_timing
'-egA8-b7-3M_16,0,Third,0.0,0.4256410256410256,1,inferred_uniform_text_timing
'-egA8-b7-3M_16,1,",",0.4256410256410256,0.8512820512820513,5,inferred_uniform_text_timing
'-egA8-b7-3M_16,2,another,0.8512820512820513,1.276923076923077,9,inferred_uniform_text_timing
'-egA8-b7-3M_16,3,big,1.276923076923077,1.7025641025641025,13,inferred_uniform_text_timing
'-egA8-b7-3M_16,4,benefit,1.7025641025641025,2.128205128205128,17,inferred_uniform_text_timing
'-egA8-b7-3M_16,5,of,2.128205128205128,2.553846153846154,21,inferred_uniform_text_timing
'-egA8-b7-3M_16,6,exhibiting,2.553846153846154,2.9794871794871796,25,inferred_uniform_text_timing
'-egA8-b7-3M_16,7,is,2.9794871794871796,3.405128205128205,28,inferred_uniform_text_timing
'-egA8-b7-3M_16,8,connecting,3.405128205128205,3.8307692307692305,32,inferred_uniform_text_timing
'-egA8-b7-3M_16,9,with,3.8307692307692305,4.256410256410256,36,inferred_uniform_text_timing
'-egA8-b7-3M_16,10,existing,4.256410256410256,4.682051282051282,40,inferred_uniform_text_timing
'-egA8-b7-3M_16,11,clients,4.682051282051282,5.107692307692308,44,inferred_uniform_text_timing
'-egA8-b7-3M_16,12,.,5.107692307692308,5.533333333333333,48,inferred_uniform_text_timing
'-egA8-b7-3M_13,0,What,0.0,0.2928571428571428,1,inferred_uniform_text_timing
'-egA8-b7-3M_13,1,are,0.2928571428571428,0.5857142857142856,5,inferred_uniform_text_timing
'-egA8-b7-3M_13,2,you,0.5857142857142856,0.8785714285714284,8,inferred_uniform_text_timing
'-egA8-b7-3M_13,3,doing,0.8785714285714284,1.1714285714285713,12,inferred_uniform_text_timing
'-egA8-b7-3M_13,4,that's,1.1714285714285713,1.4642857142857142,16,inferred_uniform_text_timing
'-egA8-b7-3M_13,5,different,1.4642857142857142,1.757142857142857,19,inferred_uniform_text_timing
'-egA8-b7-3M_13,6,?,1.757142857142857,2.05,23,inferred_uniform_text_timing
'-egA8-b7-3M_13,7,"""",2.05,2.3428571428571425,26,inferred_uniform_text_timing
'-egA8-b7-3M_13,8,They,2.3428571428571425,2.6357142857142857,30,inferred_uniform_text_timing
'-egA8-b7-3M_13,9,always,2.6357142857142857,2.9285714285714284,33,inferred_uniform_text_timing
'-egA8-b7-3M_13,10,want,2.9285714285714284,3.221428571428571,37,inferred_uniform_text_timing
'-egA8-b7-3M_13,11,an,3.221428571428571,3.514285714285714,41,inferred_uniform_text_timing
'-egA8-b7-3M_13,12,answer,3.514285714285714,3.807142857142857,44,inferred_uniform_text_timing
'-egA8-b7-3M_13,13,.,3.807142857142857,4.1,48,inferred_uniform_text_timing
'-egA8-b7-3M_1,0,I,0.0,0.4636363636363636,1,inferred_uniform_text_timing
'-egA8-b7-3M_1,1,started,0.4636363636363636,0.9272727272727272,3,inferred_uniform_text_timing
'-egA8-b7-3M_1,2,a,0.9272727272727272,1.3909090909090909,5,inferred_uniform_text_timing
'-egA8-b7-3M_1,3,successful,1.3909090909090909,1.8545454545454545,7,inferred_uniform_text_timing
'-egA8-b7-3M_1,4,Legal,1.8545454545454545,2.3181818181818183,10,inferred_uniform_text_timing
'-egA8-b7-3M_1,5,Nurse,2.3181818181818183,2.7818181818181817,12,inferred_uniform_text_timing
'-egA8-b7-3M_1,6,Consulting,2.7818181818181817,3.245454545454545,14,inferred_uniform_text_timing
'-egA8-b7-3M_1,7,Business,3.245454545454545,3.709090909090909,17,inferred_uniform_text_timing
'-egA8-b7-3M_1,8,in,3.709090909090909,4.172727272727273,19,inferred_uniform_text_timing
'-egA8-b7-3M_1,9,1989,4.172727272727273,4.636363636363637,21,inferred_uniform_text_timing
'-egA8-b7-3M_1,10,.,4.636363636363637,5.1,23,inferred_uniform_text_timing
'-egA8-b7-3M_1,11,I,5.1,5.5636363636363635,26,inferred_uniform_text_timing
'-egA8-b7-3M_1,12,mentor,5.5636363636363635,6.027272727272727,28,inferred_uniform_text_timing
'-egA8-b7-3M_1,13,nurses,6.027272727272727,6.49090909090909,30,inferred_uniform_text_timing
'-egA8-b7-3M_1,14,who,6.49090909090909,6.954545454545454,32,inferred_uniform_text_timing
'-egA8-b7-3M_1,15,want,6.954545454545454,7.418181818181818,35,inferred_uniform_text_timing
'-egA8-b7-3M_1,16,to,7.418181818181818,7.881818181818181,37,inferred_uniform_text_timing
'-egA8-b7-3M_1,17,become,7.881818181818181,8.345454545454546,39,inferred_uniform_text_timing
'-egA8-b7-3M_1,18,Legal,8.345454545454546,8.809090909090909,42,inferred_uniform_text_timing
'-egA8-b7-3M_1,19,Nurse,8.809090909090909,9.272727272727273,44,inferred_uniform_text_timing
'-egA8-b7-3M_1,20,Consultants,9.272727272727273,9.736363636363636,46,inferred_uniform_text_timing
'-egA8-b7-3M_1,21,.,9.736363636363636,10.2,48,inferred_uniform_text_timing
'-egA8-b7-3M_6,0,First,0.0,0.4794871794871795,1,inferred_uniform_text_timing
'-egA8-b7-3M_6,1,exhibiting,0.4794871794871795,0.958974358974359,5,inferred_uniform_text_timing
'-egA8-b7-3M_6,2,is,0.958974358974359,1.4384615384615385,9,inferred_uniform_text_timing
'-egA8-b7-3M_6,3,a,1.4384615384615385,1.917948717948718,13,inferred_uniform_text_timing
'-egA8-b7-3M_6,4,wonderful,1.917948717948718,2.3974358974358974,17,inferred_uniform_text_timing
'-egA8-b7-3M_6,5,opportunity,2.3974358974358974,2.876923076923077,21,inferred_uniform_text_timing
'-egA8-b7-3M_6,6,to,2.876923076923077,3.3564102564102565,25,inferred_uniform_text_timing
'-egA8-b7-3M_6,7,network,3.3564102564102565,3.835897435897436,28,inferred_uniform_text_timing
'-egA8-b7-3M_6,8,with,3.835897435897436,4.315384615384615,32,inferred_uniform_text_timing
'-egA8-b7-3M_6,9,other,4.315384615384615,4.794871794871795,36,inferred_uniform_text_timing
'-egA8-b7-3M_6,10,legal,4.794871794871795,5.274358974358974,40,inferred_uniform_text_timing
'-egA8-b7-3M_6,11,vendors,5.274358974358974,5.753846153846154,44,inferred_uniform_text_timing
'-egA8-b7-3M_6,12,.,5.753846153846154,6.233333333333333,48,inferred_uniform_text_timing
'-egA8-b7-3M_9,0,Secondly,0.0,0.4166666666666667,2,inferred_uniform_text_timing
'-egA8-b7-3M_9,1,",",0.4166666666666667,0.8333333333333334,6,inferred_uniform_text_timing
'-egA8-b7-3M_9,2,another,0.8333333333333334,1.25,10,inferred_uniform_text_timing
'-egA8-b7-3M_9,3,goal,1.25,1.6666666666666667,14,inferred_uniform_text_timing
'-egA8-b7-3M_9,4,of,1.6666666666666667,2.0833333333333335,18,inferred_uniform_text_timing
'-egA8-b7-3M_9,5,exhibiting,2.0833333333333335,2.5,22,inferred_uniform_text_timing
'-egA8-b7-3M_9,6,is,2.5,2.9166666666666665,27,inferred_uniform_text_timing
'-egA8-b7-3M_9,7,building,2.9166666666666665,3.3333333333333335,31,inferred_uniform_text_timing
'-egA8-b7-3M_9,8,your,3.3333333333333335,3.75,35,inferred_uniform_text_timing
'-egA8-b7-3M_9,9,company,3.75,4.166666666666667,39,inferred_uniform_text_timing
'-egA8-b7-3M_9,10,image,4.166666666666667,4.583333333333333,43,inferred_uniform_text_timing
'-egA8-b7-3M_9,11,.,4.583333333333333,5.0,47,inferred_uniform_text_timing
'-egA8-b7-3M_20,0,Now,0.0,0.29696969696969694,1,inferred_uniform_text_timing
'-egA8-b7-3M_20,1,you've,0.29696969696969694,0.5939393939393939,3,inferred_uniform_text_timing
'-egA8-b7-3M_20,2,got,0.5939393939393939,0.890909090909091,5,inferred_uniform_text_timing
'-egA8-b7-3M_20,3,a,0.890909090909091,1.1878787878787878,7,inferred_uniform_text_timing
'-egA8-b7-3M_20,4,face,1.1878787878787878,1.4848484848484846,10,inferred_uniform_text_timing
'-egA8-b7-3M_20,5,that,1.4848484848484846,1.781818181818182,12,inferred_uniform_text_timing
'-egA8-b7-3M_20,6,you,1.781818181818182,2.0787878787878786,14,inferred_uniform_text_timing
'-egA8-b7-3M_20,7,can,2.0787878787878786,2.3757575757575755,17,inferred_uniform_text_timing
'-egA8-b7-3M_20,8,connect,2.3757575757575755,2.6727272727272724,19,inferred_uniform_text_timing
'-egA8-b7-3M_20,9,with,2.6727272727272724,2.9696969696969693,21,inferred_uniform_text_timing
'-egA8-b7-3M_20,10,a,2.9696969696969693,3.266666666666666,23,inferred_uniform_text_timing
'-egA8-b7-3M_20,11,voice,3.266666666666666,3.563636363636364,26,inferred_uniform_text_timing
'-egA8-b7-3M_20,12,",",3.563636363636364,3.860606060606061,28,inferred_uniform_text_timing
'-egA8-b7-3M_20,13,and,3.860606060606061,4.157575757575757,30,inferred_uniform_text_timing
'-egA8-b7-3M_20,14,that,4.157575757575757,4.454545454545454,32,inferred_uniform_text_timing
'-egA8-b7-3M_20,15,makes,4.454545454545454,4.751515151515151,35,inferred_uniform_text_timing
'-egA8-b7-3M_20,16,you,4.751515151515151,5.048484848484848,37,inferred_uniform_text_timing
'-egA8-b7-3M_20,17,closer,5.048484848484848,5.345454545454545,39,inferred_uniform_text_timing
'-egA8-b7-3M_20,18,to,5.345454545454545,5.642424242424242,42,inferred_uniform_text_timing
'-egA8-b7-3M_20,19,that,5.642424242424242,5.939393939393939,44,inferred_uniform_text_timing
'-egA8-b7-3M_20,20,client,5.939393939393939,6.236363636363635,46,inferred_uniform_text_timing
'-egA8-b7-3M_20,21,.,6.236363636363635,6.533333333333332,48,inferred_uniform_text_timing
'-iRBcNs9oI8_3,0,Well,0.0,0.619137037037037,2,inferred_uniform_text_timing
'-iRBcNs9oI8_3,1,",",0.619137037037037,1.238274074074074,8,inferred_uniform_text_timing
'-iRBcNs9oI8_3,2,it,1.238274074074074,1.8574111111111111,13,inferred_uniform_text_timing
'-iRBcNs9oI8_3,3,is,1.8574111111111111,2.476548148148148,19,inferred_uniform_text_timing
'-iRBcNs9oI8_3,4,the,2.476548148148148,3.095685185185185,25,inferred_uniform_text_timing
'-iRBcNs9oI8_3,5,secret,3.095685185185185,3.7148222222222222,30,inferred_uniform_text_timing
'-iRBcNs9oI8_3,6,of,3.7148222222222222,4.3339592592592595,36,inferred_uniform_text_timing
'-iRBcNs9oI8_3,7,power,4.3339592592592595,4.953096296296296,41,inferred_uniform_text_timing
'-iRBcNs9oI8_3,8,pose,4.953096296296296,5.572233333333333,47,inferred_uniform_text_timing
'-iRBcNs9oI8_7,0,Well,0.0,0.30800000000000005,1,inferred_uniform_text_timing
'-iRBcNs9oI8_7,1,",",0.30800000000000005,0.6160000000000001,5,inferred_uniform_text_timing
'-iRBcNs9oI8_7,2,for,0.6160000000000001,0.924,9,inferred_uniform_text_timing
'-iRBcNs9oI8_7,3,starters,0.924,1.2320000000000002,13,inferred_uniform_text_timing
'-iRBcNs9oI8_7,4,",",1.2320000000000002,1.5400000000000003,17,inferred_uniform_text_timing
'-iRBcNs9oI8_7,5,let's,1.5400000000000003,1.848,21,inferred_uniform_text_timing
'-iRBcNs9oI8_7,6,look,1.848,2.156,25,inferred_uniform_text_timing
'-iRBcNs9oI8_7,7,at,2.156,2.4640000000000004,28,inferred_uniform_text_timing
'-iRBcNs9oI8_7,8,the,2.4640000000000004,2.7720000000000002,32,inferred_uniform_text_timing
'-iRBcNs9oI8_7,9,word,2.7720000000000002,3.0800000000000005,36,inferred_uniform_text_timing
'-iRBcNs9oI8_7,10,"""",3.0800000000000005,3.3880000000000003,40,inferred_uniform_text_timing
