sample_id,video_id,clip_id,window_index,start_sec,end_sec,text_valid,audio_valid,vision_valid,audio_sample_start,audio_sample_end,audio_sample_count,frame_start,frame_end,frame_count,text_time_source,audio_time_source,vision_time_source
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,8,0.5813333333333334,0.654,0,1,1,9301,10464,1163,17,20,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,9,0.654,0.7266666666666667,0,1,1,10464,11626,1162,19,22,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,10,0.7266666666666667,0.7993333333333333,0,1,1,11626,12789,1163,21,24,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,11,0.7993333333333333,0.872,0,1,1,12789,13952,1163,23,27,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,12,0.872,0.9446666666666667,1,1,1,13952,15114,1162,26,29,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,13,0.9446666666666667,1.0173333333333334,0,1,1,15114,16277,1163,28,31,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,14,1.0173333333333334,1.09,0,1,1,16277,17440,1163,30,33,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,15,1.09,1.1626666666666667,0,1,1,17440,18602,1162,32,35,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,16,1.1626666666666667,1.2353333333333334,0,1,1,18602,19765,1163,34,38,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,17,1.2353333333333334,1.308,1,1,1,19765,20928,1163,37,40,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,18,1.308,1.3806666666666667,0,1,1,20928,22090,1162,39,42,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,19,1.3806666666666667,1.4533333333333334,0,1,1,22090,23253,1163,41,44,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,20,1.4533333333333334,1.526,0,1,1,23253,24416,1163,43,46,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,21,1.526,1.5986666666666667,0,1,1,24416,25578,1162,45,48,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,22,1.5986666666666667,1.6713333333333333,1,1,1,25578,26741,1163,47,51,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,23,1.6713333333333333,1.744,0,1,1,26741,27904,1163,50,53,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,24,1.744,1.8166666666666667,0,1,1,27904,29066,1162,52,55,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,25,1.8166666666666667,1.8893333333333333,0,1,1,29066,30229,1163,54,57,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,26,1.8893333333333333,1.962,0,1,1,30229,31392,1163,56,59,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,27,1.962,2.034666666666667,1,1,1,31392,32554,1162,58,62,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,28,2.034666666666667,2.107333333333333,0,1,1,32554,33717,1163,61,64,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,29,2.107333333333333,2.18,0,1,1,33717,34880,1163,63,66,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,30,2.18,2.2526666666666664,0,1,1,34880,36042,1162,65,68,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,31,2.2526666666666664,2.3253333333333335,0,1,1,36042,37205,1163,67,70,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,32,2.3253333333333335,2.398,1,1,1,37205,38368,1163,69,72,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,33,2.398,2.470666666666667,0,1,1,38368,39530,1162,71,75,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,34,2.470666666666667,2.5433333333333334,0,1,1,39530,40693,1163,74,77,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,35,2.5433333333333334,2.616,0,1,1,40693,41856,1163,76,79,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,36,2.616,2.6886666666666668,0,1,1,41856,43018,1162,78,81,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,37,2.6886666666666668,2.7613333333333334,1,1,1,43018,44181,1163,80,83,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,38,2.7613333333333334,2.8339999999999996,0,1,1,44181,45343,1162,82,86,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,39,2.8339999999999996,2.9066666666666667,0,1,1,45343,46506,1163,85,88,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,40,2.9066666666666667,2.9793333333333334,0,1,1,46506,47669,1163,87,90,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,41,2.9793333333333334,3.052,0,1,1,47669,48832,1163,89,92,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,42,3.052,3.1246666666666663,1,1,1,48832,49994,1162,91,94,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,43,3.1246666666666663,3.1973333333333334,0,1,1,49994,51157,1163,93,96,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,44,3.1973333333333334,3.27,0,1,1,51157,52320,1163,95,99,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,45,3.27,3.3426666666666667,0,1,1,52320,53482,1162,98,101,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,46,3.3426666666666667,3.415333333333333,0,1,1,53482,54645,1163,100,103,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,47,3.415333333333333,3.488,1,1,1,54645,55808,1163,102,105,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,48,3.488,3.5606666666666666,0,1,1,55808,56970,1162,104,107,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_0,'-UuX1xuaiiE,0,49,3.5606666666666666,3.6333333333333333,0,1,1,56970,58133,244,106,109,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,0,0.0,0.08199999999999999,0,1,1,0,1311,1311,0,3,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,1,0.08199999999999999,0.16399999999999998,0,1,1,1311,2623,1312,2,5,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,2,0.16399999999999998,0.24599999999999997,1,1,1,2623,3935,1312,4,8,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,3,0.24599999999999997,0.32799999999999996,0,1,1,3935,5247,1312,7,10,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,4,0.32799999999999996,0.41,0,1,1,5247,6560,1313,9,13,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,5,0.41,0.49199999999999994,0,1,1,6560,7871,1311,12,15,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,6,0.49199999999999994,0.574,0,1,1,7871,9184,1313,14,18,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,7,0.574,0.6559999999999999,0,1,1,9184,10495,1311,17,20,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,8,0.6559999999999999,0.738,1,1,1,10495,11808,1313,19,23,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,9,0.738,0.82,0,1,1,11808,13120,1312,22,25,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,10,0.82,0.9019999999999999,0,1,1,13120,14431,1311,24,28,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,11,0.9019999999999999,0.9839999999999999,0,1,1,14431,15743,1312,27,30,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,12,0.9839999999999999,1.0659999999999998,0,1,1,15743,17055,1312,29,32,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,13,1.0659999999999998,1.148,1,1,1,17055,18368,1313,31,35,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,14,1.148,1.2299999999999998,0,1,1,18368,19679,1311,34,37,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,15,1.2299999999999998,1.3119999999999998,0,1,1,19679,20991,1312,36,40,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,16,1.3119999999999998,1.3939999999999997,0,1,1,20991,22303,1312,39,42,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,17,1.3939999999999997,1.476,0,1,1,22303,23616,1313,41,45,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,18,1.476,1.5579999999999998,0,1,1,23616,24927,1311,44,47,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,19,1.5579999999999998,1.64,1,1,1,24927,26240,1313,46,50,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,20,1.64,1.722,0,1,1,26240,27552,1312,49,52,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,21,1.722,1.8039999999999998,0,1,1,27552,28863,1311,51,55,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,22,1.8039999999999998,1.886,0,1,1,28863,30176,1313,54,57,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,23,1.886,1.9679999999999997,0,1,1,30176,31487,1311,56,60,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,24,1.9679999999999997,2.05,0,1,1,31487,32800,1313,59,62,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,25,2.05,2.1319999999999997,1,1,1,32800,34111,1311,61,64,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,26,2.1319999999999997,2.214,0,1,1,34111,35424,1313,63,67,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,27,2.214,2.296,0,1,1,35424,36736,1312,66,69,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,28,2.296,2.3779999999999997,0,1,1,36736,38047,1311,68,72,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,29,2.3779999999999997,2.4599999999999995,0,1,1,38047,39359,1312,71,74,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,30,2.4599999999999995,2.542,1,1,1,39359,40672,1313,73,77,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,31,2.542,2.6239999999999997,0,1,1,40672,41983,1311,76,79,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,32,2.6239999999999997,2.7059999999999995,0,1,1,41983,43295,1312,78,82,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,33,2.7059999999999995,2.7879999999999994,0,1,1,43295,44607,1312,81,84,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,34,2.7879999999999994,2.87,0,1,1,44607,45920,1313,83,87,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,35,2.87,2.952,0,1,1,45920,47232,1312,86,89,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,36,2.952,3.034,1,1,1,47232,48544,1312,88,92,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,37,3.034,3.1159999999999997,0,1,1,48544,49855,1311,91,94,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,38,3.1159999999999997,3.1979999999999995,0,1,1,49855,51167,1312,93,96,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,39,3.1979999999999995,3.28,0,1,1,51167,52480,1313,95,99,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,40,3.28,3.362,0,1,1,52480,53792,1312,98,101,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,41,3.362,3.444,1,1,1,53792,55104,1312,100,104,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,42,3.444,3.526,0,1,1,55104,56416,1312,103,106,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,43,3.526,3.6079999999999997,0,1,1,56416,57727,1311,105,109,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,44,3.6079999999999997,3.6899999999999995,0,1,1,57727,59039,1312,108,111,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,45,3.6899999999999995,3.772,0,1,1,59039,60352,1313,110,114,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,46,3.772,3.8539999999999996,0,1,1,60352,61663,1311,113,116,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,47,3.8539999999999996,3.9359999999999995,1,1,1,61663,62975,1312,115,119,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,48,3.9359999999999995,4.018,0,1,1,62975,64288,1313,118,121,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_3,'-UuX1xuaiiE,3,49,4.018,4.1,0,1,1,64288,65600,326,120,123,2,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,0,0.0,0.16,0,1,1,0,2560,2560,0,5,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,1,0.16,0.32,1,1,1,2560,5120,2560,4,10,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,2,0.32,0.48,0,1,1,5120,7680,2560,9,15,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,3,0.48,0.64,1,1,1,7680,10240,2560,14,20,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,4,0.64,0.8,0,1,1,10240,12800,2560,19,24,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,5,0.8,0.96,1,1,1,12800,15360,2560,24,29,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,6,0.96,1.12,0,1,1,15360,17920,2560,28,34,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,7,1.12,1.28,1,1,1,17920,20480,2560,33,39,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,8,1.28,1.44,0,1,1,20480,23040,2560,38,44,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,9,1.44,1.6,1,1,1,23040,25600,2560,43,48,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,10,1.6,1.76,0,1,1,25600,28160,2560,48,53,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,11,1.76,1.92,1,1,1,28160,30720,2560,52,58,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,12,1.92,2.08,0,1,1,30720,33280,2560,57,63,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,13,2.08,2.24,0,1,1,33280,35840,2560,62,68,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,14,2.24,2.4,1,1,1,35840,38400,2560,67,72,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,15,2.4,2.56,0,1,1,38400,40960,2560,72,77,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,16,2.56,2.72,1,1,1,40960,43520,2560,76,82,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,17,2.72,2.88,0,1,1,43520,46080,2560,81,87,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,18,2.88,3.04,1,1,1,46080,48640,2560,86,92,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,19,3.04,3.2,0,1,1,48640,51200,2560,91,96,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,20,3.2,3.36,1,1,1,51200,53760,2560,96,101,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,21,3.36,3.52,0,1,1,53760,56320,2560,100,106,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,22,3.52,3.68,1,1,1,56320,58880,2560,105,111,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,23,3.68,3.84,0,1,1,58880,61440,2560,110,116,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,24,3.84,4.0,0,1,1,61440,64000,2560,115,120,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,25,4.0,4.16,1,1,1,64000,66560,2560,120,125,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,26,4.16,4.32,0,1,1,66560,69120,2560,124,130,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,27,4.32,4.48,1,1,1,69120,71680,2560,129,135,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,28,4.48,4.64,0,1,1,71680,74240,2560,134,140,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,29,4.64,4.8,1,1,1,74240,76800,2560,139,144,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,30,4.8,4.96,0,1,1,76800,79360,2560,144,149,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,31,4.96,5.12,1,1,1,79360,81920,2560,148,154,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,32,5.12,5.28,0,1,1,81920,84480,2560,153,159,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,33,5.28,5.44,1,1,1,84480,87040,2560,158,164,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,34,5.44,5.6,0,1,1,87040,89600,2560,163,168,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,35,5.6,5.76,1,1,1,89600,92160,2560,168,173,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,36,5.76,5.92,0,1,1,92160,94720,2560,172,178,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-UuX1xuaiiE_6,'-UuX1xuaiiE,6,37,5.92,6.08,0,1,1,94720,97280,2560,177,183,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
