sample_id,modality,rank,start_index,end_index,impact_score,source_video,source_type,start_sec,end_sec,frame_start,frame_end,fps,text_evidence,text_time_source
12,text,3,10,14,0.04566367715597153,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,4.06,6.09,121,181,30.0,"Or worse, an individual previously had good credit, but usually by no fault of their own, or perhaps by fault of their own, they have let their credit sag, and credit scores is very low.",raw_text; aligned relative window
12,audio,1,5,9,0.06511799991130829,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,2.03,4.06,60,120,30.0,,
12,audio,2,20,24,0.06364788115024567,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,8.12,10.15,243,303,30.0,,
12,audio,3,30,34,0.05782468616962433,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,12.18,14.21,365,425,30.0,,
12,vision,1,25,29,0.039251960813999176,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,10.15,12.18,304,364,30.0,,
12,vision,2,0,4,0.01183322537690401,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,0.0,2.03,0,59,30.0,,
12,vision,3,10,14,0.010942078195512295,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,4.06,6.09,121,181,30.0,,
13,text,1,40,44,0.12918363511562347,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,6.933333333333333,7.8,207,233,30.0,"For example, I could take a set of data and from that data, I can find a relationship between any two of the given factors or more.",raw_text; aligned relative window
13,text,2,20,24,0.10952126979827881,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,3.4666666666666663,4.333333333333333,103,129,30.0,"For example, I could take a set of data and from that data, I can find a relationship between any two of the given factors or more.",raw_text; aligned relative window
13,text,3,5,9,0.07417578250169754,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,0.8666666666666666,1.7333333333333332,25,50,30.0,"For example, I could take a set of data and from that data, I can find a relationship between any two of the given factors or more.",raw_text; aligned relative window
13,audio,1,25,29,0.09385176748037338,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,4.333333333333333,5.2,130,155,30.0,,
13,audio,2,0,4,0.06729089468717575,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,0.0,0.8666666666666666,0,24,30.0,,
13,audio,3,35,39,0.05096973851323128,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,6.066666666666666,6.933333333333333,182,206,30.0,,
13,vision,1,45,49,0.000929863250348717,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,7.8,8.666666666666666,234,259,30.0,,
13,vision,2,5,9,0.0008401398081332445,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,0.8666666666666666,1.7333333333333332,25,50,30.0,,
13,vision,3,30,34,0.0007825473439879715,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,5.2,6.066666666666666,156,181,30.0,,
14,text,1,40,44,0.10391219705343246,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,11.066666666666668,12.45,332,372,30.0,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,raw_text; aligned relative window
14,text,2,20,24,0.08676055818796158,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,5.533333333333334,6.916666666666668,166,206,30.0,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,raw_text; aligned relative window
14,text,3,30,34,0.048956260085105896,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,8.3,9.683333333333334,249,289,30.0,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,raw_text; aligned relative window
14,audio,1,20,24,0.08109397441148758,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,5.533333333333334,6.916666666666668,166,206,30.0,,
14,audio,2,10,14,0.06698012351989746,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,2.766666666666667,4.15,83,123,30.0,,
14,audio,3,0,4,0.04983612149953842,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,0.0,1.3833333333333335,0,40,30.0,,
14,vision,1,5,9,0.044772762805223465,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,1.3833333333333335,2.766666666666667,41,82,30.0,,
14,vision,2,25,29,0.03634573891758919,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,6.916666666666668,8.3,207,248,30.0,,
14,vision,3,15,19,0.01684020459651947,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,4.15,5.533333333333334,124,165,30.0,,
15,text,1,15,19,0.06651568412780762,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,2.2,2.933333333333333,66,87,30.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives",raw_text; aligned relative window
15,text,2,25,29,0.06225868687033653,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,3.666666666666666,4.4,109,131,30.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives",raw_text; aligned relative window
15,text,3,0,4,0.05826902016997337,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,0.0,0.7333333333333333,0,21,30.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives",raw_text; aligned relative window
15,audio,1,10,14,0.19882114231586456,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,1.4666666666666666,2.2,44,65,30.0,,
15,audio,2,25,29,0.10522086918354034,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,3.666666666666666,4.4,109,131,30.0,,
15,audio,3,35,39,0.10386579483747482,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,5.133333333333333,5.866666666666666,154,175,30.0,,
15,vision,1,15,19,0.04649153724312782,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,2.2,2.933333333333333,66,87,30.0,,
15,vision,2,5,9,0.034373678267002106,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,0.7333333333333333,1.4666666666666666,22,43,30.0,,
15,vision,3,40,44,0.020506182685494423,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,5.866666666666666,6.6,176,197,30.0,,
16,text,1,0,4,0.10906078666448593,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,0.0,0.5566666666666666,0,15,30.0,"It's a terrible, this is a terrible movie",raw_text; aligned relative window
16,text,2,30,34,0.10335065424442291,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,3.34,3.8966666666666665,100,115,30.0,"It's a terrible, this is a terrible movie",raw_text; aligned relative window
16,text,3,45,49,0.03182629495859146,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,5.01,5.566666666666666,150,166,30.0,"It's a terrible, this is a terrible movie",raw_text; aligned relative window
16,audio,1,0,4,0.03844618797302246,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,0.0,0.5566666666666666,0,15,30.0,,
16,audio,2,10,14,0.00847695954144001,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,1.1133333333333333,1.67,33,49,30.0,,
16,audio,3,40,44,0.0041333530098199844,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,4.453333333333333,5.01,133,149,30.0,,
16,vision,1,5,9,0.005261496175080538,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,0.5566666666666666,1.1133333333333333,16,32,30.0,,
16,vision,2,15,19,0.0010055424645543098,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,1.67,2.2266666666666666,50,65,30.0,,
16,vision,3,25,29,0.0003969985991716385,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,2.783333333333333,3.34,83,99,30.0,,
17,text,1,35,39,0.0923418253660202,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,9.776666666666666,11.173333333333332,293,334,30.0,"Applying these four design concepts to your presentations is simple, easy and will make people think you turned into a design guru.",raw_text; aligned relative window
17,text,2,10,14,0.09040457010269165,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,2.793333333333333,4.19,83,124,30.0,"Applying these four design concepts to your presentations is simple, easy and will make people think you turned into a design guru.",raw_text; aligned relative window
17,text,3,45,49,0.08182306587696075,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,12.57,13.966666666666667,377,418,30.0,"Applying these four design concepts to your presentations is simple, easy and will make people think you turned into a design guru.",raw_text; aligned relative window
17,audio,1,5,9,0.20950953662395477,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,1.3966666666666665,2.793333333333333,41,82,30.0,,
17,audio,2,15,19,0.15111079812049866,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,4.19,5.586666666666666,125,166,30.0,,
17,audio,3,25,29,0.10854905098676682,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,6.983333333333333,8.38,209,250,30.0,,
17,vision,1,20,24,0.09475665539503098,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,5.586666666666666,6.983333333333333,167,208,30.0,,
17,vision,2,10,14,0.05197911337018013,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,2.793333333333333,4.19,83,124,30.0,,
17,vision,3,35,39,0.04060712084174156,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,9.776666666666666,11.173333333333332,293,334,30.0,,
18,text,1,45,49,0.06929530203342438,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,20.58,22.866666666666664,617,684,30.0,"'-And in Denmark - the first Baltic Cod fishery has been MSC – certified -Meanwhile, the Faeroese Mackerel Fishery has been denied MSC certification based on the fact that the fishery has failed to reach an agreement on mackerel quotas with Norway and the European Union.",raw_text; aligned relative window
18,text,2,35,39,0.05807705968618393,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,16.006666666666668,18.293333333333337,480,547,30.0,"'-And in Denmark - the first Baltic Cod fishery has been MSC – certified -Meanwhile, the Faeroese Mackerel Fishery has been denied MSC certification based on the fact that the fishery has failed to reach an agreement on mackerel quotas with Norway and the European Union.",raw_text; aligned relative window
18,text,3,20,24,0.04555465653538704,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,9.146666666666668,11.433333333333332,274,341,30.0,"'-And in Denmark - the first Baltic Cod fishery has been MSC – certified -Meanwhile, the Faeroese Mackerel Fishery has been denied MSC certification based on the fact that the fishery has failed to reach an agreement on mackerel quotas with Norway and the European Union.",raw_text; aligned relative window
18,audio,1,45,49,0.07714970409870148,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,20.58,22.866666666666664,617,684,30.0,,
18,audio,2,15,19,0.04128778353333473,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,6.86,9.146666666666668,205,273,30.0,,
18,audio,3,35,39,0.03433568775653839,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,16.006666666666668,18.293333333333337,480,547,30.0,,
18,vision,1,45,49,0.03301086276769638,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,20.58,22.866666666666664,617,684,30.0,,
18,vision,2,25,29,0.01848859339952469,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,11.433333333333332,13.72,342,410,30.0,,
18,vision,3,15,19,0.007964408956468105,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,6.86,9.146666666666668,205,273,30.0,,
19,text,1,25,29,0.1409102827310562,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,9.35,11.22,280,335,30.0,"People are surprisingly forgiving brands when they own up to mistakes, and unfortunately some haters out there love to point fingers and jump all over imperfections, but for the most part, people understand",raw_text; aligned relative window
19,text,2,45,49,0.13473761081695557,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,16.83,18.7,504,560,30.0,"People are surprisingly forgiving brands when they own up to mistakes, and unfortunately some haters out there love to point fingers and jump all over imperfections, but for the most part, people understand",raw_text; aligned relative window
19,text,3,35,39,0.04750245437026024,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,13.09,14.96,392,447,30.0,"People are surprisingly forgiving brands when they own up to mistakes, and unfortunately some haters out there love to point fingers and jump all over imperfections, but for the most part, people understand",raw_text; aligned relative window
19,audio,1,5,9,0.09304020553827286,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,1.87,3.74,56,111,30.0,,
19,audio,2,40,44,0.0892164409160614,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,14.96,16.83,448,503,30.0,,
19,audio,3,15,19,0.05707605928182602,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,5.61,7.48,168,223,30.0,,
19,vision,1,20,24,0.034805163741111755,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,7.48,9.35,224,279,30.0,,
19,vision,2,0,4,0.021122805774211884,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,0.0,1.87,0,55,30.0,,
19,vision,3,30,34,0.01716618239879608,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,11.22,13.09,336,391,30.0,,
20,text,1,45,49,0.09025601297616959,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,16.83,18.7,504,560,30.0,"And of course, click in the link of the description of this video for more, and we'll have more live updates and a stock market video (wrap-up) at the end of the day today.",raw_text; aligned relative window
20,text,2,30,34,0.04921771213412285,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,11.22,13.09,336,391,30.0,"And of course, click in the link of the description of this video for more, and we'll have more live updates and a stock market video (wrap-up) at the end of the day today.",raw_text; aligned relative window
20,text,3,5,9,0.046061813831329346,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,1.87,3.74,56,111,30.0,"And of course, click in the link of the description of this video for more, and we'll have more live updates and a stock market video (wrap-up) at the end of the day today.",raw_text; aligned relative window
20,audio,1,45,49,0.07283888012170792,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,16.83,18.7,504,560,30.0,,
20,audio,2,0,4,0.04114161804318428,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,0.0,1.87,0,55,30.0,,
20,audio,3,15,19,0.037711553275585175,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,5.61,7.48,168,223,30.0,,
20,vision,1,45,49,0.06732713431119919,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,16.83,18.7,504,560,30.0,,
20,vision,2,30,34,0.037175994366407394,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,11.22,13.09,336,391,30.0,,
20,vision,3,0,4,0.02874850481748581,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,0.0,1.87,0,55,30.0,,
