sample_id,modality,rank,start_index,end_index,impact_score,source_video,source_type,start_sec,end_sec,frame_start,frame_end,fps,text_evidence,text_time_source,source_exists,mapping_status
11,audio,2,45,49,0.015881069004535675,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,10.26,11.4,307,341,30.0,,,True,mapped_to_video
11,audio,3,20,24,0.015874309465289116,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,4.56,5.7,136,170,30.0,,,True,mapped_to_video
11,vision,1,10,14,0.05388744920492172,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,2.28,3.42,68,101,30.0,,,True,mapped_to_video
11,vision,2,0,4,0.023647379130125046,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,0.0,1.14,0,33,30.0,,,True,mapped_to_video
11,vision,3,40,44,0.0154641754925251,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,9.12,10.26,273,306,30.0,,,True,mapped_to_video
12,text,1,40,44,0.0457984134554863,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,16.24,18.27,487,547,30.0,"Or worse, an individual previously had good credit, but usually by no fault of their own, or perhaps by fault of their own, they have let their credit sag, and credit scores is very low.",raw_text; aligned relative window,True,mapped_to_video
12,text,2,5,9,0.03719381242990494,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,2.03,4.06,60,120,30.0,"Or worse, an individual previously had good credit, but usually by no fault of their own, or perhaps by fault of their own, they have let their credit sag, and credit scores is very low.",raw_text; aligned relative window,True,mapped_to_video
12,text,3,30,34,0.02199782431125641,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,12.18,14.21,365,425,30.0,"Or worse, an individual previously had good credit, but usually by no fault of their own, or perhaps by fault of their own, they have let their credit sag, and credit scores is very low.",raw_text; aligned relative window,True,mapped_to_video
12,audio,1,35,39,0.02855401672422886,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,14.21,16.24,426,486,30.0,,,True,mapped_to_video
12,audio,2,5,9,0.023990727961063385,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,2.03,4.06,60,120,30.0,,,True,mapped_to_video
12,audio,3,20,24,0.014490538276731968,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,8.12,10.15,243,303,30.0,,,True,mapped_to_video
12,vision,1,45,49,0.0443442203104496,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,18.27,20.3,548,608,30.0,,,True,mapped_to_video
12,vision,2,25,29,0.020950449630618095,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,10.15,12.18,304,364,30.0,,,True,mapped_to_video
12,vision,3,5,9,0.013601167127490044,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,2.03,4.06,60,120,30.0,,,True,mapped_to_video
13,text,1,45,49,0.02244497276842594,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,7.8,8.666666666666666,234,259,30.0,"For example, I could take a set of data and from that data, I can find a relationship between any two of the given factors or more.",raw_text; aligned relative window,True,mapped_to_video
13,text,2,5,9,0.01746990531682968,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,0.8666666666666666,1.7333333333333332,25,50,30.0,"For example, I could take a set of data and from that data, I can find a relationship between any two of the given factors or more.",raw_text; aligned relative window,True,mapped_to_video
13,text,3,15,19,0.016557602211833,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,2.6,3.4666666666666663,78,102,30.0,"For example, I could take a set of data and from that data, I can find a relationship between any two of the given factors or more.",raw_text; aligned relative window,True,mapped_to_video
13,audio,1,35,39,0.016996929422020912,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,6.066666666666666,6.933333333333333,182,206,30.0,,,True,mapped_to_video
13,audio,2,45,49,0.0168016254901886,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,7.8,8.666666666666666,234,259,30.0,,,True,mapped_to_video
13,audio,3,25,29,0.015588114969432354,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,4.333333333333333,5.2,130,155,30.0,,,True,mapped_to_video
13,vision,1,45,49,0.00035630736965686083,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,7.8,8.666666666666666,234,259,30.0,,,True,mapped_to_video
13,vision,2,0,4,0.00018965407798532397,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,0.0,0.8666666666666666,0,24,30.0,,,True,mapped_to_video
13,vision,3,10,14,0.00011994174565188587,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,1.7333333333333332,2.6,51,77,30.0,,,True,mapped_to_video
14,text,1,45,49,0.04288020357489586,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,12.45,13.833333333333336,373,414,30.0,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,raw_text; aligned relative window,True,mapped_to_video
14,text,2,5,9,0.018790703266859055,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,1.3833333333333335,2.766666666666667,41,82,30.0,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,raw_text; aligned relative window,True,mapped_to_video
14,text,3,25,29,0.01674560457468033,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,6.916666666666668,8.3,207,248,30.0,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,raw_text; aligned relative window,True,mapped_to_video
14,audio,1,45,49,0.0355013906955719,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,12.45,13.833333333333336,373,414,30.0,,,True,mapped_to_video
14,audio,2,35,39,0.026215938851237297,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,9.683333333333334,11.066666666666668,290,331,30.0,,,True,mapped_to_video
14,audio,3,20,24,0.023974290117621422,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,5.533333333333334,6.916666666666668,166,206,30.0,,,True,mapped_to_video
14,vision,1,40,44,0.04001926630735397,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,11.066666666666668,12.45,332,372,30.0,,,True,mapped_to_video
14,vision,2,15,19,0.029437411576509476,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,4.15,5.533333333333334,124,165,30.0,,,True,mapped_to_video
14,vision,3,30,34,0.0291181318461895,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,8.3,9.683333333333334,249,289,30.0,,,True,mapped_to_video
15,text,1,15,19,0.024212412536144257,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,2.2,2.933333333333333,66,87,30.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives",raw_text; aligned relative window,True,mapped_to_video
15,text,2,30,34,0.019795116037130356,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,4.4,5.133333333333333,132,153,30.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives",raw_text; aligned relative window,True,mapped_to_video
15,text,3,40,44,0.019207607954740524,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,5.866666666666666,6.6,176,197,30.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives",raw_text; aligned relative window,True,mapped_to_video
15,audio,1,10,14,0.025845099240541458,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,1.4666666666666666,2.2,44,65,30.0,,,True,mapped_to_video
15,audio,2,25,29,0.01624881848692894,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,3.666666666666666,4.4,109,131,30.0,,,True,mapped_to_video
15,audio,3,35,39,0.01601516455411911,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,5.133333333333333,5.866666666666666,154,175,30.0,,,True,mapped_to_video
15,vision,1,15,19,0.014686299487948418,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,2.2,2.933333333333333,66,87,30.0,,,True,mapped_to_video
15,vision,2,5,9,0.013395734131336212,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,0.7333333333333333,1.4666666666666666,22,43,30.0,,,True,mapped_to_video
15,vision,3,40,44,0.011169079691171646,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,5.866666666666666,6.6,176,197,30.0,,,True,mapped_to_video
16,text,1,30,34,0.007730103563517332,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,3.34,3.8966666666666665,100,115,30.0,"It's a terrible, this is a terrible movie",raw_text; aligned relative window,True,mapped_to_video
16,text,2,20,24,0.006374255754053593,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,2.2266666666666666,2.783333333333333,66,82,30.0,"It's a terrible, this is a terrible movie",raw_text; aligned relative window,True,mapped_to_video
16,text,3,45,49,0.005466349422931671,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,5.01,5.566666666666666,150,166,30.0,"It's a terrible, this is a terrible movie",raw_text; aligned relative window,True,mapped_to_video
16,audio,1,10,14,0.0062601459212601185,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,1.1133333333333333,1.67,33,49,30.0,,,True,mapped_to_video
16,audio,2,0,4,0.006039620377123356,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,0.0,0.5566666666666666,0,15,30.0,,,True,mapped_to_video
16,audio,3,30,34,0.0006895628175698221,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,3.34,3.8966666666666665,100,115,30.0,,,True,mapped_to_video
16,vision,1,5,9,0.017614033073186874,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,0.5566666666666666,1.1133333333333333,16,32,30.0,,,True,mapped_to_video
16,vision,2,25,29,0.004162350203841925,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,2.783333333333333,3.34,83,99,30.0,,,True,mapped_to_video
16,vision,3,45,49,0.004144951235502958,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,5.01,5.566666666666666,150,166,30.0,,,True,mapped_to_video
17,text,1,40,44,0.0238361619412899,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,11.173333333333332,12.57,335,376,30.0,"Applying these four design concepts to your presentations is simple, easy and will make people think you turned into a design guru.",raw_text; aligned relative window,True,mapped_to_video
17,text,2,15,19,0.02047424018383026,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,4.19,5.586666666666666,125,166,30.0,"Applying these four design concepts to your presentations is simple, easy and will make people think you turned into a design guru.",raw_text; aligned relative window,True,mapped_to_video
17,text,3,30,34,0.019892100244760513,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,8.38,9.776666666666666,251,292,30.0,"Applying these four design concepts to your presentations is simple, easy and will make people think you turned into a design guru.",raw_text; aligned relative window,True,mapped_to_video
17,audio,1,10,14,0.00988121796399355,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,2.793333333333333,4.19,83,124,30.0,,,True,mapped_to_video
17,audio,2,25,29,0.007992740720510483,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,6.983333333333333,8.38,209,250,30.0,,,True,mapped_to_video
17,audio,3,40,44,0.007734622806310654,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,11.173333333333332,12.57,335,376,30.0,,,True,mapped_to_video
17,vision,1,15,19,0.005388671066612005,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,4.19,5.586666666666666,125,166,30.0,,,True,mapped_to_video
17,vision,2,5,9,0.004013814497739077,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,1.3966666666666665,2.793333333333333,41,82,30.0,,,True,mapped_to_video
17,vision,3,40,44,0.002116618910804391,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,11.173333333333332,12.57,335,376,30.0,,,True,mapped_to_video
18,text,1,30,34,0.11153300106525421,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,13.72,16.006666666666668,411,479,30.0,"'-And in Denmark - the first Baltic Cod fishery has been MSC – certified -Meanwhile, the Faeroese Mackerel Fishery has been denied MSC certification based on the fact that the fishery has failed to reach an agreement on mackerel quotas with Norway and the European Union.",raw_text; aligned relative window,True,mapped_to_video
18,text,2,5,9,0.08715399354696274,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,2.286666666666667,4.573333333333334,68,136,30.0,"'-And in Denmark - the first Baltic Cod fishery has been MSC – certified -Meanwhile, the Faeroese Mackerel Fishery has been denied MSC certification based on the fact that the fishery has failed to reach an agreement on mackerel quotas with Norway and the European Union.",raw_text; aligned relative window,True,mapped_to_video
18,text,3,45,49,0.04476085305213928,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,20.58,22.866666666666664,617,684,30.0,"'-And in Denmark - the first Baltic Cod fishery has been MSC – certified -Meanwhile, the Faeroese Mackerel Fishery has been denied MSC certification based on the fact that the fishery has failed to reach an agreement on mackerel quotas with Norway and the European Union.",raw_text; aligned relative window,True,mapped_to_video
18,audio,1,45,49,0.0499681755900383,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,20.58,22.866666666666664,617,684,30.0,,,True,mapped_to_video
18,audio,2,25,29,0.0402594693005085,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,11.433333333333332,13.72,342,410,30.0,,,True,mapped_to_video
18,audio,3,15,19,0.031022367998957634,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,6.86,9.146666666666668,205,273,30.0,,,True,mapped_to_video
18,vision,1,25,29,0.019764380529522896,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,11.433333333333332,13.72,342,410,30.0,,,True,mapped_to_video
18,vision,2,35,39,0.009634340181946754,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,16.006666666666668,18.293333333333337,480,547,30.0,,,True,mapped_to_video
18,vision,3,5,9,0.00957241840660572,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,2.286666666666667,4.573333333333334,68,136,30.0,,,True,mapped_to_video
19,text,1,25,29,0.13515275716781616,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,9.35,11.22,280,335,30.0,"People are surprisingly forgiving brands when they own up to mistakes, and unfortunately some haters out there love to point fingers and jump all over imperfections, but for the most part, people understand",raw_text; aligned relative window,True,mapped_to_video
19,text,2,45,49,0.08571717888116837,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,16.83,18.7,504,560,30.0,"People are surprisingly forgiving brands when they own up to mistakes, and unfortunately some haters out there love to point fingers and jump all over imperfections, but for the most part, people understand",raw_text; aligned relative window,True,mapped_to_video
19,text,3,35,39,0.06536750495433807,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,13.09,14.96,392,447,30.0,"People are surprisingly forgiving brands when they own up to mistakes, and unfortunately some haters out there love to point fingers and jump all over imperfections, but for the most part, people understand",raw_text; aligned relative window,True,mapped_to_video
19,audio,1,5,9,0.0354912243783474,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,1.87,3.74,56,111,30.0,,,True,mapped_to_video
19,audio,2,15,19,0.028723055496811867,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,5.61,7.48,168,223,30.0,,,True,mapped_to_video
19,audio,3,40,44,0.008834071457386017,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,14.96,16.83,448,503,30.0,,,True,mapped_to_video
19,vision,1,30,34,0.014926506206393242,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,11.22,13.09,336,391,30.0,,,True,mapped_to_video
19,vision,2,45,49,0.014108235016465187,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,16.83,18.7,504,560,30.0,,,True,mapped_to_video
19,vision,3,20,24,0.0034914123825728893,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,7.48,9.35,224,279,30.0,,,True,mapped_to_video
20,text,1,45,49,0.05302559211850166,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,16.83,18.7,504,560,30.0,"And of course, click in the link of the description of this video for more, and we'll have more live updates and a stock market video (wrap-up) at the end of the day today.",raw_text; aligned relative window,True,mapped_to_video
20,text,2,30,34,0.03306669741868973,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,11.22,13.09,336,391,30.0,"And of course, click in the link of the description of this video for more, and we'll have more live updates and a stock market video (wrap-up) at the end of the day today.",raw_text; aligned relative window,True,mapped_to_video
20,text,3,0,4,0.02694026008248329,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,0.0,1.87,0,55,30.0,"And of course, click in the link of the description of this video for more, and we'll have more live updates and a stock market video (wrap-up) at the end of the day today.",raw_text; aligned relative window,True,mapped_to_video
20,audio,1,45,49,0.032264597713947296,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,16.83,18.7,504,560,30.0,,,True,mapped_to_video
20,audio,2,35,39,0.012493890710175037,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,13.09,14.96,392,447,30.0,,,True,mapped_to_video
20,audio,3,5,9,0.009452824480831623,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,1.87,3.74,56,111,30.0,,,True,mapped_to_video
20,vision,1,45,49,0.033956900238990784,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,16.83,18.7,504,560,30.0,,,True,mapped_to_video
20,vision,2,30,34,0.019607480615377426,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,11.22,13.09,336,391,30.0,,,True,mapped_to_video
20,vision,3,10,14,0.018332358449697495,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,3.74,5.61,112,167,30.0,,,True,mapped_to_video
